,label,text_,SentimentText,labels
2482,OR,"I followed the washing instructions exactly, these sheets made a million fuzzy balls that get all over the bedroom. So, I thought to wash them again and hopefully be rid of the fuzz balls - nope, didn't help. Trashed em and went to Costco, bought a set I am delighted with.","I followed the washing instructions exactly, these sheets made a million fuzzy balls that get all over the bedroom. So, I thought to wash them again and hopefully be rid of the fuzz balls - nope, didn't help. Trashed em and went to Costco, bought a set I am delighted with.",1
2483,OR,Bought this to use in a commercial kitchen for hard to clean dishes. All employees used it when cleaning dishes and it got job done. Its durable as it wound up in garbage disposal a couple of times and was still usable. A two pack supply was nice for the money.,Bought this to use in a commercial kitchen for hard to clean dishes. All employees used it when cleaning dishes and it got job done. Its durable as it wound up in garbage disposal a couple of times and was still usable. A two pack supply was nice for the money.,1
2498,OR,"I give these sheets a full thumbs up! At first I was a little worried because the rpice was so low, but I was pleasantly suprised when they arrived! These sheets are of good quality and the deep pockets fit my mattress and thick matress pad perfectly! The sheets are so soft!","I give these sheets a full thumbs up! At first I was a little worried because the rpice was so low, but I was pleasantly suprised when they arrived! These sheets are of good quality and the deep pockets fit my mattress and thick matress pad perfectly! The sheets are so soft!",1
2499,OR,"Received the item before the shipping due date.  It is exactly what I wanted except for the tassel,  I wished it could have been taken out so I could place a real tassel in the frame.  Otherwise, great item for its price.  Look good hanging on the wall.","Received the item before the shipping due date.  It is exactly what I wanted except for the tassel,  I wished it could have been taken out so I could place a real tassel in the frame.  Otherwise, great item for its price.  Look good hanging on the wall.",1
2500,OR,"I like the durability of these, I am not sold on their oblong size. I bought these because I was under the impression that they fit in spice jars. They don't fit as well as I'd hoped. You need to do some manipulating which causes some of the measurement to fall out.","I like the durability of these, I am not sold on their oblong size. I bought these because I was under the impression that they fit in spice jars. They don't fit as well as I'd hoped. You need to do some manipulating which causes some of the measurement to fall out.",1
2501,OR,"Fabric shelves are as tight as a drum head, no sag.  Plenty of clearance space between shelves.  As a guy after I filled it with my shoes, I put my hats on the other shelves.  It takes a bit of perseverance to assemble, but it is built to last.","Fabric shelves are as tight as a drum head, no sag.  Plenty of clearance space between shelves.  As a guy after I filled it with my shoes, I put my hats on the other shelves.  It takes a bit of perseverance to assemble, but it is built to last.",1
2502,OR,Ok I figured it out but the instructions need improvement for something this complicated just a diagram with letters when wood isn't lettered is a fail. I will probaly buy again as I know how to do it now and for me is what I need a few of these for reasons.,Ok I figured it out but the instructions need improvement for something this complicated just a diagram with letters when wood isn't lettered is a fail. I will probaly buy again as I know how to do it now and for me is what I need a few of these for reasons.,1
2503,OR,I feel like an idiot for living this long without a waffle maker. Oil that baby up before the first use then you are good to go for delicious breakfast. Next up to try is a mac and cheese waffle. Obviously this product is partially at fault for my newest weight gain.,I feel like an idiot for living this long without a waffle maker. Oil that baby up before the first use then you are good to go for delicious breakfast. Next up to try is a mac and cheese waffle. Obviously this product is partially at fault for my newest weight gain.,1
2504,OR,"This is my first ZELITE knife and it won't be my last. The shape of the handle and blade are great, the fit and finish are a pleasant surprise for a knife in this price point, and it arrived sharp! I will be looking into the rest of their stuff very soon!","This is my first ZELITE knife and it won't be my last. The shape of the handle and blade are great, the fit and finish are a pleasant surprise for a knife in this price point, and it arrived sharp! I will be looking into the rest of their stuff very soon!",1
2505,OR,"Somehow I was doubtful. I wish this fork was in my hand decades ago. A work of art and science. It's so easy to cut things. If one hand is doing the work or you want to just make it easier, you will be thankful for this amazing, friendly fork. I promise.","Somehow I was doubtful. I wish this fork was in my hand decades ago. A work of art and science. It's so easy to cut things. If one hand is doing the work or you want to just make it easier, you will be thankful for this amazing, friendly fork. I promise.",1
2506,OR,"On the box it smells heavenly. But as I suspected, when it burns the scent is more like a burning perfume. Not as delicate as other incenses that I tried. This is just my opinion.
I keep them in my drawers and closet, and they scent beautifully without the need of lighten them!","On the box it smells heavenly. But as I suspected, when it burns the scent is more like a burning perfume. Not as delicate as other incenses that I tried. This is just my opinion.
I keep them in my drawers and closet, and they scent beautifully without the need of lighten them!",1
2507,OR,"We used this on top of my husbands dresser. Our DVD player and cable box fit perfectly underneath. Downside is that now that we don't have a cable box, and just our slimline DVD/Blu-ray player, we don't need the height of the shelf but the silver posts are not adjustable in size.","We used this on top of my husbands dresser. Our DVD player and cable box fit perfectly underneath. Downside is that now that we don't have a cable box, and just our slimline DVD/Blu-ray player, we don't need the height of the shelf but the silver posts are not adjustable in size.",1
2508,OR,I purchased this for new furniture that will be delivered later this week.  I am used to leather but this time purchased microfiber. Was worried about the dog getting on the recliner and getting it dirty.  Will post a later review on how it works out once furniture is delivered.,I purchased this for new furniture that will be delivered later this week.  I am used to leather but this time purchased microfiber. Was worried about the dog getting on the recliner and getting it dirty.  Will post a later review on how it works out once furniture is delivered.,1
2509,OR,"It is lightweight... which is JUST what I wanted and I could not believe the color... it matches my aqua bedspread to a ""T"".  A little bigger than I thought it was going to be but... that just means that my cats can lay on it while I lay under it.","It is lightweight... which is JUST what I wanted and I could not believe the color... it matches my aqua bedspread to a ""T"".  A little bigger than I thought it was going to be but... that just means that my cats can lay on it while I lay under it.",1
2510,OR,"If you spin it too fast, the medicine tend to fall over.  Slightly higher dividers would help greatly with this.

Love that it has partitions - one for me, one for my husband, one for my son, one for common.

I have it it a corner cabinet as shown, and it fits great.","If you spin it too fast, the medicine tend to fall over.  Slightly higher dividers would help greatly with this.

Love that it has partitions - one for me, one for my husband, one for my son, one for common.

I have it it a corner cabinet as shown, and it fits great.",1
2511,OR,This is perfect to get press the liquid out of tofu. I love this thing. No more wasting lots of paper towels or putting something heavy on to the brick of tofu. You will have to tighten the screws for another 10 minutes after the First 15 mins. This press is amazing!,This is perfect to get press the liquid out of tofu. I love this thing. No more wasting lots of paper towels or putting something heavy on to the brick of tofu. You will have to tighten the screws for another 10 minutes after the First 15 mins. This press is amazing!,1
2526,OR,Works wonderfully to date after a few months. This thing cooks an epic amount of rice. I haven't even been able to use all the crazy features on it yet. But all around solid product and it was at a great price point compared to other similar rice cookers when I bought it.,Works wonderfully to date after a few months. This thing cooks an epic amount of rice. I haven't even been able to use all the crazy features on it yet. But all around solid product and it was at a great price point compared to other similar rice cookers when I bought it.,1
2527,OR,"I purchased the green and light blue for the closetmaid cubical organizer for my son's room. This color assortment looks great and the drawers are very nice to have. I use them to hold his socks, extra diaper creams, and other small items that need to be kept in a drawer.","I purchased the green and light blue for the closetmaid cubical organizer for my son's room. This color assortment looks great and the drawers are very nice to have. I use them to hold his socks, extra diaper creams, and other small items that need to be kept in a drawer.",1
2528,OR,"This is such a cute spoon rest.  When stirring my coffee, I was always laying the spoon on the counter.  Now I have this next to my coffeemaker so no more coffee spots on the counter.  I haven't tried using it for anything larger than a regular size table spoon.","This is such a cute spoon rest.  When stirring my coffee, I was always laying the spoon on the counter.  Now I have this next to my coffeemaker so no more coffee spots on the counter.  I haven't tried using it for anything larger than a regular size table spoon.",1
2529,OR,"Came well packaged and undamaged. It does need 3 D-cell batteries, which do not come with it but no big deal. I like how the trash bag can be hidden so all you see is the trash can itself, which looks really nice. It is nice and big and the sensor works well.","Came well packaged and undamaged. It does need 3 D-cell batteries, which do not come with it but no big deal. I like how the trash bag can be hidden so all you see is the trash can itself, which looks really nice. It is nice and big and the sensor works well.",1
2530,OR,The picture posted for this item is a fraud. It shows 3 pots and 2 pans with 2 lids. What you actually get are 3 pots and 2 lids.  It is very deceptive and this company should be ashamed. To return it you have to pay a 20% restocking fee. Very disappointed.,The picture posted for this item is a fraud. It shows 3 pots and 2 pans with 2 lids. What you actually get are 3 pots and 2 lids.  It is very deceptive and this company should be ashamed. To return it you have to pay a 20% restocking fee. Very disappointed.,1
2531,OR,"This rack expands out to twice it's length, and you can fit shoes underneath it - so it ends up holding GOBS of shoes.  Great for a front hallway.  When extended out to it's max, it's easily 4.5-5 feet long.  Easy to put together and a total front hall saver!","This rack expands out to twice it's length, and you can fit shoes underneath it - so it ends up holding GOBS of shoes.  Great for a front hallway.  When extended out to it's max, it's easily 4.5-5 feet long.  Easy to put together and a total front hall saver!",1
2532,OR,"excellent bins!!!  I bought 8!  stacked them for 4 high for travel items for trips, cruises--and the other stack was for my many purses---everything is now sorted and so easy to get to.  Even stacked, these are strong, stable and just perfect for an organized closet, laundry room or garage.","excellent bins!!!  I bought 8!  stacked them for 4 high for travel items for trips, cruises--and the other stack was for my many purses---everything is now sorted and so easy to get to.  Even stacked, these are strong, stable and just perfect for an organized closet, laundry room or garage.",1
2533,OR,"you do not need kindling or paper to start a fire with these.  Just break off two pieces, put them between some wood (or bio bricks) and light it.  Great product.  I bought beginning of the season and still have 3/4 of a box left.  Great value, great price","you do not need kindling or paper to start a fire with these.  Just break off two pieces, put them between some wood (or bio bricks) and light it.  Great product.  I bought beginning of the season and still have 3/4 of a box left.  Great value, great price",1
2534,OR,"I am happy with this scale. The tare function works as advertised, the unit is attractive and has a small enough footprint that it does not take up unnecessary space. The readout is easy to see and it is totally easy to use. I did a smart thing when I ordered this one!","I am happy with this scale. The tare function works as advertised, the unit is attractive and has a small enough footprint that it does not take up unnecessary space. The readout is easy to see and it is totally easy to use. I did a smart thing when I ordered this one!",1
2535,OR,Love the dinner plates. They are a nice size and I would describe them as very sleek and trendy..  They are not very heavy. But that is good for me. They stack nicely in my cabinet and don't take up much space. My daughter love them and wanted to order a set.,Love the dinner plates. They are a nice size and I would describe them as very sleek and trendy..  They are not very heavy. But that is good for me. They stack nicely in my cabinet and don't take up much space. My daughter love them and wanted to order a set.,1
2536,OR,"Unlike other similar signs, this one is of excellent indoor/outdoor quality.  The rugged look is perfect for our son-in-law's Colorado hunting cabin.  I really cannot wait to give it to him on his birthday...in fact, he may get it tonight!  Any hunter would love to display this!  Thank you!","Unlike other similar signs, this one is of excellent indoor/outdoor quality.  The rugged look is perfect for our son-in-law's Colorado hunting cabin.  I really cannot wait to give it to him on his birthday...in fact, he may get it tonight!  Any hunter would love to display this!  Thank you!",1
2537,OR,Not happy with this product. I left plenty of space around it and it has more dust sticking to the outside than the filter. It doesn't take long for the replacement filter light to come on and the filters are very expensive. I can't say I have noticed a change since using it.,Not happy with this product. I left plenty of space around it and it has more dust sticking to the outside than the filter. It doesn't take long for the replacement filter light to come on and the filters are very expensive. I can't say I have noticed a change since using it.,1
2538,OR,"I had these dishes previously in another color and when I decided to change the color scheme in my kitchen I went looking for new dishes. Love these so much and nothing else compared to the quality, price, and look that I just went ahead an ordered them again in the new color.","I had these dishes previously in another color and when I decided to change the color scheme in my kitchen I went looking for new dishes. Love these so much and nothing else compared to the quality, price, and look that I just went ahead an ordered them again in the new color.",1
2539,OR,"I've had it for about 6 months now, and it still ranks as the best purchase I've ever made regarding bedding. It is hard to describe how comfortable it is over a review, but safe to say its EXTREMELY comfortable. I would not sleep as well as I do if not for this!","I've had it for about 6 months now, and it still ranks as the best purchase I've ever made regarding bedding. It is hard to describe how comfortable it is over a review, but safe to say its EXTREMELY comfortable. I would not sleep as well as I do if not for this!",1
2553,OR,I adore this pan so much so I have 2 but the colr upon the first hand washing I might add tends to be on the orangey side of the red family and not a bright Pop red... The quality is superior and the name says it all and the price was outstanding 5*****s,I adore this pan so much so I have 2 but the colr upon the first hand washing I might add tends to be on the orangey side of the red family and not a bright Pop red... The quality is superior and the name says it all and the price was outstanding 5*****s,1
2554,OR,"I love this thing so much; I should have bought one sooner. Like anyone with a lemon or pomegranate tree- I juice an obscene amount of fruit each year. The electric juicers cant keep up and burn up easily. This thing is a beast- its super heavy, easy to use, and simple to clean.","I love this thing so much; I should have bought one sooner. Like anyone with a lemon or pomegranate tree- I juice an obscene amount of fruit each year. The electric juicers cant keep up and burn up easily. This thing is a beast- its super heavy, easy to use, and simple to clean.",1
2555,OR,"This has been a nice little grill for making family breakfast. I like that it is none stick and has the cooling boundary around it. Bacon takes a while to cook on it but pancakes and eggs are fast. Decent to clean, wish it was dish washer safe. Over all very happy with it.","This has been a nice little grill for making family breakfast. I like that it is none stick and has the cooling boundary around it. Bacon takes a while to cook on it but pancakes and eggs are fast. Decent to clean, wish it was dish washer safe. Over all very happy with it.",1
2556,OR,"We bought this to add a little extra fluff to our king size foam mattress and it did not disappoint. LOVE, LOVE, LOVE this mattress topper, it turned our bed into a dreamy cloud we never want to leave. Am thinking of getting one for our guest room, would highly recommend, would purchase again.","We bought this to add a little extra fluff to our king size foam mattress and it did not disappoint. LOVE, LOVE, LOVE this mattress topper, it turned our bed into a dreamy cloud we never want to leave. Am thinking of getting one for our guest room, would highly recommend, would purchase again.",1
2557,OR,We got two of these for our recycling and they work great so far (after about 6 months of use). They fit convenitenly under our countertop (with room to open the lid). The foot pedal makes it easy to open when hands are full. The lock is handy when carrying to the recycling area.,We got two of these for our recycling and they work great so far (after about 6 months of use). They fit convenitenly under our countertop (with room to open the lid). The foot pedal makes it easy to open when hands are full. The lock is handy when carrying to the recycling area.,1
2558,OR,"Love it! Love the size, have it over tv with a dark blue night-light bulb inside (looks aqua when reflected through the white star). Will eventually put in a changing light. Placed cord side on bottom and hung with few laps of clear jewelry thread around star and tied at top for a loop.","Love it! Love the size, have it over tv with a dark blue night-light bulb inside (looks aqua when reflected through the white star). Will eventually put in a changing light. Placed cord side on bottom and hung with few laps of clear jewelry thread around star and tied at top for a loop.",1
2559,OR,"This thing is quality. The weight is perfect, just heavy enough to prove its granite, but not too heavy. It grinds things to a pulp! There is some dust when you first use it, but just grind itself under water for a little while, let it dry out, and you are good to go.","This thing is quality. The weight is perfect, just heavy enough to prove its granite, but not too heavy. It grinds things to a pulp! There is some dust when you first use it, but just grind itself under water for a little while, let it dry out, and you are good to go.",1
2560,OR,Love love love the way I can precisely measure what I need while simultaneously being able to sift flour for a recipe.  I would never be without this little Sifter.  Cleans up like a dream and the sifting mechanism is precision.  One of the best kitchen gadget purchases I've ever made!,Love love love the way I can precisely measure what I need while simultaneously being able to sift flour for a recipe.  I would never be without this little Sifter.  Cleans up like a dream and the sifting mechanism is precision.  One of the best kitchen gadget purchases I've ever made!,1
2561,OR,"The stuffing moves to the path of least resistance. So if you sleep in the middle, soon the foam will move away from your head and you end up in a ""hole"". If you like scooping and molding the stuffing throughout the night to ensure you have the proper neck support, go for it.","The stuffing moves to the path of least resistance. So if you sleep in the middle, soon the foam will move away from your head and you end up in a ""hole"". If you like scooping and molding the stuffing throughout the night to ensure you have the proper neck support, go for it.",1
2562,OR,Stainless Plus Great price Plus an Insulated Carry Sleeve! Great Buy when you order the BBBYO as they Give you a $15 sleeve in the price that is very competitive with Other Brands of the Same bottle that don't send you and extra $15 item. BBBYO is the go to Stainless Bottle for me!,Stainless Plus Great price Plus an Insulated Carry Sleeve! Great Buy when you order the BBBYO as they Give you a $15 sleeve in the price that is very competitive with Other Brands of the Same bottle that don't send you and extra $15 item. BBBYO is the go to Stainless Bottle for me!,1
2563,OR,I use this every day to keep my lunches chilled. It is large enough to hold a couple blue ice blocks along with a sealed bowl of my meal. It seems to be well made. It is much better than the plastic bags I had been using to carry my food to the office.,I use this every day to keep my lunches chilled. It is large enough to hold a couple blue ice blocks along with a sealed bowl of my meal. It seems to be well made. It is much better than the plastic bags I had been using to carry my food to the office.,1
2564,OR,"love love love my cookware....it's been 2 years since I've had my cookware and I still love it...it still looks great, my food DOES NOT stick to the pans, they are not too heavy and wash very easily.  I would buy this set again in a heart beat for someone as a gift.","love love love my cookware....it's been 2 years since I've had my cookware and I still love it...it still looks great, my food DOES NOT stick to the pans, they are not too heavy and wash very easily.  I would buy this set again in a heart beat for someone as a gift.",1
2565,OR,i have had this clock for a while and it drive me nuts. i have had to fix the time over and over i don't know if its normal but i took the batteries out and not bother using it. i need clock for my kitchen but i can find a different one .,i have had this clock for a while and it drive me nuts. i have had to fix the time over and over i don't know if its normal but i took the batteries out and not bother using it. i need clock for my kitchen but i can find a different one .,1
2579,OR,"I purchased this bed and have slept on it for the past week. I believe in trying things out to make sure my guests won't suffer from backaches, etc.

The Aerobed provides a comfortable night's rest. I have slept like a baby after trying this air mattress out. I would highly recommend this product to anyone.","I purchased this bed and have slept on it for the past week. I believe in trying things out to make sure my guests won't suffer from backaches, etc.

The Aerobed provides a comfortable night's rest. I have slept like a baby after trying this air mattress out. I would highly recommend this product to anyone.",1
2580,OR,It is often hard to find over sized beach towels. As soon as I came across this one I knew I had to have it. I love the flower design and it has the most vibrant colors. I would definitely recommend this towel to anyone that is a serious beach/pool person. You won't be disappointed.,It is often hard to find over sized beach towels. As soon as I came across this one I knew I had to have it. I love the flower design and it has the most vibrant colors. I would definitely recommend this towel to anyone that is a serious beach/pool person. You won't be disappointed.,1
2581,OR,"This product was a disappointment. I was surprised by how light the box was. I couldn't understand until I opened it. The inside of the bean bag chair seems to be a form of styrofoam shipping peanuts. The outside of the bag is not much better - very low quality ""suede"". Not worth the money.","This product was a disappointment. I was surprised by how light the box was. I couldn't understand until I opened it. The inside of the bean bag chair seems to be a form of styrofoam shipping peanuts. The outside of the bag is not much better - very low quality ""suede"". Not worth the money.",1
2582,OR,"I read the review and decided to order. This is a realy nice screen - good quality - sturdy 4 panel.
The item was well packaged and arrived with no scratches or issues. No assembly - out of the box and put in place.
I have in the black - works well in modern style living space.","I read the review and decided to order. This is a realy nice screen - good quality - sturdy 4 panel.
The item was well packaged and arrived with no scratches or issues. No assembly - out of the box and put in place.
I have in the black - works well in modern style living space.",1
2583,OR,"I've had rubber ice trays before and liked them a lot, but these are a bit smaller. I like these but sometimes I have to get more cubes to get the right chill for my drink. Other than that these are great. Of course they don't brake, and the cubes of ice come out differently.","I've had rubber ice trays before and liked them a lot, but these are a bit smaller. I like these but sometimes I have to get more cubes to get the right chill for my drink. Other than that these are great. Of course they don't brake, and the cubes of ice come out differently.",1
2584,OR,Was really looking forward to this steam mop what a disappointment.  Does not work on high steam.  The steam fresh attachment does not stay attached.  Would like to return but now that it is assembled the handle cannot be unattached.  Don't buy this product keep shopping for one that totally works.,Was really looking forward to this steam mop what a disappointment.  Does not work on high steam.  The steam fresh attachment does not stay attached.  Would like to return but now that it is assembled the handle cannot be unattached.  Don't buy this product keep shopping for one that totally works.,1
2585,OR,"DO NOT BUY! Scam. Only one glove received instead of two. They are not as heat resistant as claimed. Burned my hand while removing hot pan from oven. Heat from pan went right through glove. Interesting that this product has all these negative reviews, yet it has a 4 star rating. Hmmm . . .","DO NOT BUY! Scam. Only one glove received instead of two. They are not as heat resistant as claimed. Burned my hand while removing hot pan from oven. Heat from pan went right through glove. Interesting that this product has all these negative reviews, yet it has a 4 star rating. Hmmm . . .",1
2586,OR,"This year will make the 3rd Halloween that I've given out treat bags using these and the kids love them.  They're colorful, fun, and durable at a low cost, and the size is perfect.  My order was received on time and in perfect condition.  I'll probably be back for more next year.","This year will make the 3rd Halloween that I've given out treat bags using these and the kids love them.  They're colorful, fun, and durable at a low cost, and the size is perfect.  My order was received on time and in perfect condition.  I'll probably be back for more next year.",1
2587,OR,"Nice and thick, but I expected all different colors, like the picture shows.  You will only get ONE of those designs, not all 6 in a package.
I had a little trouble with the top being a little too high.  It hits the shelf above the rod so the divider does not move freely.","Nice and thick, but I expected all different colors, like the picture shows.  You will only get ONE of those designs, not all 6 in a package.
I had a little trouble with the top being a little too high.  It hits the shelf above the rod so the divider does not move freely.",1
2588,OR,"I purchased these to go with my new bedding set.  These throw pillow covers are awesome.  So whimsical.  I just love them.  They are made out of high quality material and it seems they will hold up to daily use.  I am very happy I purchased these.  Cute, cute....","I purchased these to go with my new bedding set.  These throw pillow covers are awesome.  So whimsical.  I just love them.  They are made out of high quality material and it seems they will hold up to daily use.  I am very happy I purchased these.  Cute, cute....",1
2589,OR,"So far, we love this placemat.  Easy to wipe off (even sticky stuff like syrup) and it is laminated on both sides, so no images scratching and rubbing off, as we have found with cheaper placemats.  My daughter is obsessed with firetrucks and enjoys looking at all of the detail in the images.","So far, we love this placemat.  Easy to wipe off (even sticky stuff like syrup) and it is laminated on both sides, so no images scratching and rubbing off, as we have found with cheaper placemats.  My daughter is obsessed with firetrucks and enjoys looking at all of the detail in the images.",1
2590,OR,"I've used this item to make boilded eggs for about a year now with great success. It seems so simple yet so wonderful. I used to time my eggs, but I have found this to be more reliable, especially for soft. It's easy to overcook a soft-boiled egg and this little thing is surprisingly accurate.","I've used this item to make boilded eggs for about a year now with great success. It seems so simple yet so wonderful. I used to time my eggs, but I have found this to be more reliable, especially for soft. It's easy to overcook a soft-boiled egg and this little thing is surprisingly accurate.",1
2591,OR,"These are great. They are a bit smaller than I imagined, but they're the size of real measuring spoons so I should have known. They are great and look really nice on the counter!! Also came in perfect condition. I have the bowls and measuring cups to match and couldn't be more pleased with all.","These are great. They are a bit smaller than I imagined, but they're the size of real measuring spoons so I should have known. They are great and look really nice on the counter!! Also came in perfect condition. I have the bowls and measuring cups to match and couldn't be more pleased with all.",1
2605,OR,"LOL, I just picked this up at BJ's for $6. 00. Used it and was pleased with product. Only negative is the shape of the container - too big for my microwave so it doesn't turn on the turner, but just as well. pasta came out perfect. No more cleaning pots and strainers.","LOL, I just picked this up at BJ's for $6. 00. Used it and was pleased with product. Only negative is the shape of the container - too big for my microwave so it doesn't turn on the turner, but just as well. pasta came out perfect. No more cleaning pots and strainers.",1
2606,OR,"After my first night sleeping on a NeckBone pillow, I ordered another one so my husband could have his own, too. I could already feel improvement in my neck and shoulder problems after just one night's sleep. My only complaint is that I wish these came in more colors, or that extra covers were available separately.","After my first night sleeping on a NeckBone pillow, I ordered another one so my husband could have his own, too. I could already feel improvement in my neck and shoulder problems after just one night's sleep. My only complaint is that I wish these came in more colors, or that extra covers were available separately.",1
2607,OR,"My dog, Molly is very adept at solving problems and will work at something for hours until she gets what she wants!  When I got home after many hours away, the garbage can was dragged into the middle of the living room, and the lock remained secure!  I am so happy with this product!","My dog, Molly is very adept at solving problems and will work at something for hours until she gets what she wants!  When I got home after many hours away, the garbage can was dragged into the middle of the living room, and the lock remained secure!  I am so happy with this product!",1
2608,OR,These are great! I love them! Nice high quality silicone oven gloves! They are way easier to clean than a regular oven mitt! These can be thrown right in the dishwasher! They allow for full use of your hand. They make everything so much easier and convenient! I am happy to recieve this product to review.,These are great! I love them! Nice high quality silicone oven gloves! They are way easier to clean than a regular oven mitt! These can be thrown right in the dishwasher! They allow for full use of your hand. They make everything so much easier and convenient! I am happy to recieve this product to review.,1
2609,OR,"These canisters are the perfect size for us. We use the smallest one for powdered creamer, the middle size for instant coffee, and the largest size for sugar (which we use to refill our smaller sugar bowl). I wanted some canisters to match the butterfly garden dish ware and these are working just as I'd hoped.","These canisters are the perfect size for us. We use the smallest one for powdered creamer, the middle size for instant coffee, and the largest size for sugar (which we use to refill our smaller sugar bowl). I wanted some canisters to match the butterfly garden dish ware and these are working just as I'd hoped.",1
2610,OR,love it. it looks great in my kitchen and holds a ton. i had a wooden book shelf but it was buckling under the weight of the cans. love this one and it is customizable. we bought 2 and put half of the shelves from the second one on the first so we had more storage.,love it. it looks great in my kitchen and holds a ton. i had a wooden book shelf but it was buckling under the weight of the cans. love this one and it is customizable. we bought 2 and put half of the shelves from the second one on the first so we had more storage.,1
2611,OR,"What can I say....it holds ice.  These are handy to have but hard to find, so I was glad to see these listed at Amazon.

We freeze our leftover coffee into cubes for iced coffee or to run thru the blender with a little sugar, chocolate and milk or cream for a nice cold summer treat.","What can I say....it holds ice.  These are handy to have but hard to find, so I was glad to see these listed at Amazon.

We freeze our leftover coffee into cubes for iced coffee or to run thru the blender with a little sugar, chocolate and milk or cream for a nice cold summer treat.",1
2612,OR,"Works perfectly. I just rec'd and used this for the first time. I actually bought two of them, one for me and one for my daughter overseas. I don't own a big machine, but I wanted to try this. I didn't have an issue with the little slit in the valve.","Works perfectly. I just rec'd and used this for the first time. I actually bought two of them, one for me and one for my daughter overseas. I don't own a big machine, but I wanted to try this. I didn't have an issue with the little slit in the valve.",1
2613,OR,"This is the best, I've had and used it for a few months.  The finest rack I've ever had.  I show it to all friend male/female and when I brag about it they laugh at me... It cleans so easily, I pour water on it and dry it with a towel, looks like new...","This is the best, I've had and used it for a few months.  The finest rack I've ever had.  I show it to all friend male/female and when I brag about it they laugh at me... It cleans so easily, I pour water on it and dry it with a towel, looks like new...",1
2614,OR,This product works just as described! Will fold your shirt just like you see in the department stores. Super easy and doesn't take any more time than folding without it. Allows a tighter fold so you can store more in one space. I put off buying this and wish I had bought it a lot sooner.,This product works just as described! Will fold your shirt just like you see in the department stores. Super easy and doesn't take any more time than folding without it. Allows a tighter fold so you can store more in one space. I put off buying this and wish I had bought it a lot sooner.,1
2615,OR,"Fantastic. A little heavier than I expected, but that just means it's very solid with thick walls and bottom. Not seasoned well and it took a lot of extra seasoning to make it non-stick. Made a baked ziti in it after it was seasoned and it was great! Cleaned great and the ziti came out better.","Fantastic. A little heavier than I expected, but that just means it's very solid with thick walls and bottom. Not seasoned well and it took a lot of extra seasoning to make it non-stick. Made a baked ziti in it after it was seasoned and it was great! Cleaned great and the ziti came out better.",1
2616,OR,"I have only used it twice so far but it is super easy and makes incredibly tasty yogurt. I have only used the organic store bought plain for a starter but it has been good. Easy set up, clean up and saves a ton on those little 5oz cartons that we were eating up so quickly.","I have only used it twice so far but it is super easy and makes incredibly tasty yogurt. I have only used the organic store bought plain for a starter but it has been good. Easy set up, clean up and saves a ton on those little 5oz cartons that we were eating up so quickly.",1
2617,OR,"Great looks but the design is really poor.  Water gets stuck under the bottle, which rusts the bottom.  Mine is already leaking.  I can't imagine why they could not make a bottle that is attached to the caddy, and allow drainage in the caddy part of this soap dispenser.  I'm very disappointed.","Great looks but the design is really poor.  Water gets stuck under the bottle, which rusts the bottom.  Mine is already leaking.  I can't imagine why they could not make a bottle that is attached to the caddy, and allow drainage in the caddy part of this soap dispenser.  I'm very disappointed.",1
2630,OR,"This is a classy looking stand -- now it is not tall enough for the Lladro ornaments, so measure carefully.  I put a 4.5 inch crystal, three dimensional, sun-catcher type ornament in mine and it is so pretty and sturdy too.  My daughter keeps hinting that she would like to have it -- too bad.","This is a classy looking stand -- now it is not tall enough for the Lladro ornaments, so measure carefully.  I put a 4.5 inch crystal, three dimensional, sun-catcher type ornament in mine and it is so pretty and sturdy too.  My daughter keeps hinting that she would like to have it -- too bad.",1
2631,OR,"Beautiful set. Sadly, one of the bowls was broken on arrival. It would be a good thing if the inside of the box had a layer of small bubble wrap or something. Other than that I am so happy with this purchase!  Holding perfect portion sizes and is really nicely constructed too.","Beautiful set. Sadly, one of the bowls was broken on arrival. It would be a good thing if the inside of the box had a layer of small bubble wrap or something. Other than that I am so happy with this purchase!  Holding perfect portion sizes and is really nicely constructed too.",1
2632,OR,My son wanted a fish theme for his room so it hard to find sheet that are boyish these were perfect with the little sharks. Also they are very Soft Sheets!! I have washed them 2 times now and still very soft to the touch almost softer then some of my more exspensive sheet sets I have.,My son wanted a fish theme for his room so it hard to find sheet that are boyish these were perfect with the little sharks. Also they are very Soft Sheets!! I have washed them 2 times now and still very soft to the touch almost softer then some of my more exspensive sheet sets I have.,1
2633,OR,I got this for a friend who's 20 year old cat had died.  It is a nice gift for those of us who have our cat or dog as part of our family. I don't know if there is dimensions on the picture part but it only holds a very small picture. The poem is perfect.,I got this for a friend who's 20 year old cat had died.  It is a nice gift for those of us who have our cat or dog as part of our family. I don't know if there is dimensions on the picture part but it only holds a very small picture. The poem is perfect.,1
2634,OR,"For the price and the fact that this is an entry-level model, this works for what I need. It's not THAT loud, on the lowest setting it's very quiet, less noise than a white noise machine would produce. Level two sounds like a regular desk fan, and level three is quite loud akin to a portable vacuum.","For the price and the fact that this is an entry-level model, this works for what I need. It's not THAT loud, on the lowest setting it's very quiet, less noise than a white noise machine would produce. Level two sounds like a regular desk fan, and level three is quite loud akin to a portable vacuum.",1
